threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.55,20,0036,0.49731022115959356,0.6747769667477697,0.39375295787979175,4226,small,2466,small,1664,802,2562,0,0
0.35,0,0062,0.31763766959297685,0.21443965517241378,0.6123076923076923,325,tiny,928,tiny,199,729,126,0,0
0.35,3,0062,0.3184,0.21513513513513513,0.6123076923076923,325,tiny,925,tiny,199,726,126,0,0
0.35,5,0062,0.3184,0.21513513513513513,0.6123076923076923,325,tiny,925,tiny,199,726,126,0,0
0.35,10,0062,0.319935691318328,0.21653971708378672,0.6123076923076923,325,tiny,919,tiny,199,720,126,0,0
0.35,20,0062,0.3243683781581092,0.22062084257206208,0.6123076923076923,325,tiny,902,tiny,199,703,126,0,0
0.4,0,0062,0.31921824104234525,0.21705426356589147,0.6030769230769231,325,tiny,903,tiny,196,707,129,0,0
0.4,3,0062,0.31947840260798693,0.21729490022172948,0.6030769230769231,325,tiny,902,tiny,196,706,129,0,0
0.4,5,0062,0.31947840260798693,0.21729490022172948,0.6030769230769231,325,tiny,902,tiny,196,706,129,0,0
0.4,10,0062,0.32104832104832104,0.21875,0.6030769230769231,325,tiny,896,tiny,196,700,129,0,0
0.4,20,0062,0.3250414593698176,0.2224744608399546,0.6030769230769231,325,tiny,881,tiny,196,685,129,0,0
0.45,0,0062,0.32145816072908034,0.2199546485260771,0.5969230769230769,325,tiny,882,tiny,194,688,131,0,0
0.45,3,0062,0.32145816072908034,0.2199546485260771,0.5969230769230769,325,tiny,882,tiny,194,688,131,0,0
0.45,5,0062,0.32145816072908034,0.2199546485260771,0.5969230769230769,325,tiny,882,tiny,194,688,131,0,0
0.45,10,0062,0.3227953410981697,0.22120866590649943,0.5969230769230769,325,tiny,877,tiny,194,683,131,0,0
0.45,20,0062,0.32687447346251053,0.22505800464037123,0.5969230769230769,325,tiny,862,tiny,194,668,131,0,0
0.5,0,0062,0.32033898305084746,0.22105263157894736,0.5815384615384616,325,tiny,855,tiny,189,666,136,0,0
0.5,3,0062,0.32033898305084746,0.22105263157894736,0.5815384615384616,325,tiny,855,tiny,189,666,136,0,0
0.5,5,0062,0.32033898305084746,0.22105263157894736,0.5815384615384616,325,tiny,855,tiny,189,666,136,0,0
0.5,10,0062,0.32170212765957445,0.2223529411764706,0.5815384615384616,325,tiny,850,tiny,189,661,136,0,0
0.5,20,0062,0.3253012048192771,0.22580645161290322,0.5815384615384616,325,tiny,837,tiny,189,648,136,0,0
0.55,0,0062,0.3203463203463203,0.22289156626506024,0.5692307692307692,325,tiny,830,tiny,185,645,140,0,0
0.55,3,0062,0.3203463203463203,0.22289156626506024,0.5692307692307692,325,tiny,830,tiny,185,645,140,0,0
0.55,5,0062,0.3203463203463203,0.22289156626506024,0.5692307692307692,325,tiny,830,tiny,185,645,140,0,0
0.55,10,0062,0.3217391304347826,0.22424242424242424,0.5692307692307692,325,tiny,825,tiny,185,640,140,0,0
