threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.25,0,0212,0.22440087145969498,0.3259493670886076,0.17109634551495018,605,tiny,316,tiny,103,213,499,0,0
0.25,3,0212,0.22489082969432314,0.32802547770700635,0.17109634551495018,605,tiny,314,tiny,103,211,499,0,0
0.25,5,0212,0.22489082969432314,0.32802547770700635,0.17109634551495018,605,tiny,314,tiny,103,211,499,0,0
0.3,0,0212,0.21300448430493274,0.3275862068965517,0.15780730897009967,605,tiny,290,tiny,95,195,507,0,0
0.3,3,0212,0.21300448430493274,0.3275862068965517,0.15780730897009967,605,tiny,290,tiny,95,195,507,0,0
0.3,5,0212,0.21300448430493274,0.3275862068965517,0.15780730897009967,605,tiny,290,tiny,95,195,507,0,0
0.35,0,0212,0.20436280137772675,0.3308550185873606,0.1478405315614618,605,tiny,269,tiny,89,180,513,0,0
0.35,3,0212,0.20436280137772675,0.3308550185873606,0.1478405315614618,605,tiny,269,tiny,89,180,513,0,0
0.35,5,0212,0.20436280137772675,0.3308550185873606,0.1478405315614618,605,tiny,269,tiny,89,180,513,0,0
0.25,0,0220,0.5501008742434432,0.3955512572533849,0.9028697571743929,453,tiny,1034,small,409,625,44,0,0
0.25,3,0220,0.5508417508417508,0.3963178294573643,0.9028697571743929,453,tiny,1032,small,409,623,44,0,0
0.25,5,0220,0.5508417508417508,0.3963178294573643,0.9028697571743929,453,tiny,1032,small,409,623,44,0,0
0.3,0,0220,0.5638520586182834,0.4122448979591837,0.891832229580574,453,tiny,980,tiny,404,576,49,0,0
0.3,3,0220,0.5642458100558659,0.41266598569969354,0.891832229580574,453,tiny,979,tiny,404,575,49,0,0
0.3,5,0220,0.5642458100558659,0.41266598569969354,0.891832229580574,453,tiny,979,tiny,404,575,49,0,0
0.35,0,0220,0.5757358219669777,0.42659574468085104,0.8852097130242825,453,tiny,940,tiny,401,539,52,0,0
0.35,3,0220,0.5757358219669777,0.42659574468085104,0.8852097130242825,453,tiny,940,tiny,401,539,52,0,0
0.35,5,0220,0.5757358219669777,0.42659574468085104,0.8852097130242825,453,tiny,940,tiny,401,539,52,0,0
0.25,0,0308,0.6984276729559749,0.6787897310513448,0.7192357512953368,3110,small,3272,small,2221,1051,867,0,0
0.25,3,0308,0.6984276729559749,0.6787897310513448,0.7192357512953368,3110,small,3272,small,2221,1051,867,0,0
0.25,5,0308,0.6984276729559749,0.6787897310513448,0.7192357512953368,3110,small,3272,small,2221,1051,867,0,0
0.3,0,0308,0.699695366362033,0.6929183867894569,0.7066062176165803,3110,small,3149,small,2182,967,906,0,0
0.3,3,0308,0.699695366362033,0.6929183867894569,0.7066062176165803,3110,small,3149,small,2182,967,906,0,0
0.3,5,0308,0.699695366362033,0.6929183867894569,0.7066062176165803,3110,small,3149,small,2182,967,906,0,0
0.35,0,0308,0.7001303780964798,0.7047244094488189,0.6955958549222798,3110,small,3048,small,2148,900,940,0,0
0.35,3,0308,0.7001303780964798,0.7047244094488189,0.6955958549222798,3110,small,3048,small,2148,900,940,0,0
0.35,5,0308,0.7001303780964798,0.7047244094488189,0.6955958549222798,3110,small,3048,small,2148,900,940,0,0
0.25,0,0310,0.7060427078600636,0.65625,0.7640117994100295,2034,small,2368,small,1554,814,480,0,0
0.25,3,0310,0.7062031356509885,0.6565272496831432,0.7640117994100295,2034,small,2367,small,1554,813,480,0,0
0.25,5,0310,0.7062031356509885,0.6565272496831432,0.7640117994100295,2034,small,2367,small,1554,813,480,0,0
0.3,0,0310,0.7135865765555814,0.6783340717766947,0.7527040314650935,2034,small,2257,small,1531,726,503,0,0
0.3,3,0310,0.7139193285148053,0.6789356984478936,0.7527040314650935,2034,small,2255,small,1531,724,503,0,0
0.3,5,0310,0.7144190387307513,0.6798401420959147,0.7527040314650935,2034,small,2252,small,1531,721,503,0,0
