threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.2,5,0310,0.7021035964713865,0.6501885211562631,0.7630285152409046,2034,small,2387,small,1552,835,482,0,0
0.1,0,0351,0.5875555555555556,0.47829232995658466,0.761520737327189,868,tiny,1382,small,661,721,207,0,0
0.1,3,0351,0.5878168074699867,0.4786386676321506,0.761520737327189,868,tiny,1381,small,661,720,207,0,0
0.1,5,0351,0.5878168074699867,0.4786386676321506,0.761520737327189,868,tiny,1381,small,661,720,207,0,0
0.15,0,0351,0.598417868776175,0.501951600312256,0.7407834101382489,868,tiny,1281,small,643,638,225,0,0
0.15,3,0351,0.5989753143921751,0.5027365129007036,0.7407834101382489,868,tiny,1279,small,643,636,225,0,0
0.15,5,0351,0.5989753143921751,0.5027365129007036,0.7407834101382489,868,tiny,1279,small,643,636,225,0,0
0.2,0,0351,0.6037554164660568,0.5186104218362283,0.7223502304147466,868,tiny,1209,small,627,582,241,0,0
0.2,3,0351,0.6037554164660568,0.5186104218362283,0.7223502304147466,868,tiny,1209,small,627,582,241,0,0
0.2,5,0351,0.6037554164660568,0.5186104218362283,0.7223502304147466,868,tiny,1209,small,627,582,241,0,0
0.1,0,0367,0.2572178477690289,0.7716535433070866,0.15433070866141732,1270,small,254,tiny,196,58,1074,0,0
0.1,3,0367,0.25526315789473686,0.776,0.15275590551181104,1270,small,250,tiny,194,56,1076,0,0
0.1,5,0367,0.25526315789473686,0.776,0.15275590551181104,1270,small,250,tiny,194,56,1076,0,0
0.15,0,0367,0.1993174061433447,0.7487179487179487,0.11496062992125984,1270,small,195,tiny,146,49,1124,0,0
0.15,3,0367,0.19958988380041012,0.7564766839378239,0.11496062992125984,1270,small,193,tiny,146,47,1124,0,0
0.15,5,0367,0.19958988380041012,0.7564766839378239,0.11496062992125984,1270,small,193,tiny,146,47,1124,0,0
0.2,0,0367,0.16549789621318373,0.7564102564102564,0.09291338582677165,1270,small,156,tiny,118,38,1152,0,0
0.2,3,0367,0.16549789621318373,0.7564102564102564,0.09291338582677165,1270,small,156,tiny,118,38,1152,0,0
0.2,5,0367,0.16584680252986647,0.7712418300653595,0.09291338582677165,1270,small,153,tiny,118,35,1152,0,0
0.1,0,0387,0.7272727272727273,0.625,0.8695652173913043,23,very_tiny,32,very_tiny,20,12,3,0,0
0.1,3,0387,0.7272727272727273,0.625,0.8695652173913043,23,very_tiny,32,very_tiny,20,12,3,0,0
0.1,5,0387,0.7272727272727273,0.625,0.8695652173913043,23,very_tiny,32,very_tiny,20,12,3,0,0
0.15,0,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.15,3,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.15,5,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.2,0,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.2,3,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.2,5,0387,0.7169811320754716,0.6333333333333333,0.8260869565217391,23,very_tiny,30,very_tiny,19,11,4,0,0
0.1,0,0399,0.622127530056308,0.6599935421375525,0.588370754173863,3474,small,3097,small,2044,1053,1430,0,0
0.1,3,0399,0.6221071863580999,0.6603102779573368,0.5880829015544041,3474,small,3094,small,2043,1051,1431,0,0
0.1,5,0399,0.6221071863580999,0.6603102779573368,0.5880829015544041,3474,small,3094,small,2043,1051,1431,0,0
0.15,0,0399,0.6226591760299626,0.679959100204499,0.57426597582038,3474,small,2934,small,1995,939,1479,0,0
0.15,3,0399,0.6226385636221702,0.6803138860457182,0.5739781232009211,3474,small,2931,small,1994,937,1480,0,0
0.15,5,0399,0.6226385636221702,0.6803138860457182,0.5739781232009211,3474,small,2931,small,1994,937,1480,0,0
0.2,0,0399,0.6165365620519356,0.6903317873706742,0.5569948186528497,3474,small,2803,small,1935,868,1539,0,0
0.2,3,0399,0.6165125916480714,0.6907142857142857,0.5567069660333909,3474,small,2800,small,1934,866,1540,0,0
0.2,5,0399,0.6165125916480714,0.6907142857142857,0.5567069660333909,3474,small,2800,small,1934,866,1540,0,0
0.1,0,0408,0.6734976887519261,0.822234762979684,0.5703288100208769,7664,large,5316,large,4371,945,3293,0,0
0.1,3,0408,0.6730383844612301,0.8222222222222222,0.5696764091858038,7664,large,5310,large,4366,944,3298,0,0
0.1,5,0408,0.6729404504782475,0.8230188679245283,0.5691544885177453,7664,large,5300,large,4362,938,3302,0,0
0.15,0,0408,0.663359319631467,0.8365441906653426,0.5495824634655533,7664,large,5035,large,4212,823,3452,0,0
0.15,3,0408,0.6632516352746474,0.8374129353233831,0.5490605427974948,7664,large,5025,large,4208,817,3456,0,0
0.15,5,0408,0.6634607804493496,0.8380800637323242,0.5490605427974948,7664,large,5021,large,4208,813,3456,0,0
0.2,0,0408,0.6563125450324233,0.8491816863476279,0.5348382045929019,7664,large,4827,small,4099,728,3565,0,0
0.2,3,0408,0.6560422839753344,0.8492639436035663,0.534446764091858,7664,large,4823,small,4096,727,3568,0,0
0.2,5,0408,0.6560422839753344,0.8492639436035663,0.534446764091858,7664,large,4823,small,4096,727,3568,0,0
0.1,0,0414,0.31355618601208834,0.208497375328084,0.6320238687220289,2011,small,6096,large,1271,4825,740,0,0
0.1,3,0414,0.3139434358404347,0.20883996056523169,0.6320238687220289,2011,small,6086,large,1271,4815,740,0,0
0.1,5,0414,0.3140986037316199,0.20897731009536336,0.6320238687220289,2011,small,6082,large,1271,4811,740,0,0
0.15,0,0414,0.3363265306122449,0.23150402697134295,0.6146195922426654,2011,small,5339,large,1236,4103,775,0,0
0.15,3,0414,0.3366013071895425,0.23176448528033003,0.6146195922426654,2011,small,5333,large,1236,4097,775,0,0
0.15,5,0414,0.3369224478669756,0.23206909500563275,0.6146195922426654,2011,small,5326,large,1236,4090,775,0,0
0.2,0,0414,0.3577833308834338,0.2539649415692821,0.6051715564395823,2011,small,4792,small,1217,3575,794,0,0
0.2,3,0414,0.3581518540317834,0.25433646812957156,0.6051715564395823,2011,small,4785,small,1217,3568,794,0,0
0.2,5,0414,0.3583100250257618,0.2544960267670431,0.6051715564395823,2011,small,4782,small,1217,3565,794,0,0
