threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.45,0,0204,0.3285528031290743,0.6191646191646192,0.2236024844720497,1128,small,407,tiny,252,155,875,0,0
0.45,3,0204,0.3285528031290743,0.6191646191646192,0.2236024844720497,1128,small,407,tiny,252,155,875,0,0
0.45,5,0204,0.3285528031290743,0.6191646191646192,0.2236024844720497,1128,small,407,tiny,252,155,875,0,0
0.45,10,0204,0.3285528031290743,0.6191646191646192,0.2236024844720497,1128,small,407,tiny,252,155,875,0,0
0.45,20,0204,0.3285528031290743,0.6191646191646192,0.2236024844720497,1128,small,407,tiny,252,155,875,0,0
0.5,0,0204,0.3265573770491803,0.6256281407035176,0.2209405501330967,1128,small,398,tiny,249,149,878,0,0
0.5,3,0204,0.3265573770491803,0.6256281407035176,0.2209405501330967,1128,small,398,tiny,249,149,878,0,0
0.5,5,0204,0.3265573770491803,0.6256281407035176,0.2209405501330967,1128,small,398,tiny,249,149,878,0,0
0.5,10,0204,0.3265573770491803,0.6256281407035176,0.2209405501330967,1128,small,398,tiny,249,149,878,0,0
0.5,20,0204,0.3265573770491803,0.6256281407035176,0.2209405501330967,1128,small,398,tiny,249,149,878,0,0
0.55,0,0204,0.32275132275132273,0.6337662337662338,0.21650399290150843,1128,small,385,tiny,244,141,883,0,0
0.55,3,0204,0.32275132275132273,0.6337662337662338,0.21650399290150843,1128,small,385,tiny,244,141,883,0,0
0.55,5,0204,0.32275132275132273,0.6337662337662338,0.21650399290150843,1128,small,385,tiny,244,141,883,0,0
0.55,10,0204,0.32275132275132273,0.6337662337662338,0.21650399290150843,1128,small,385,tiny,244,141,883,0,0
0.55,20,0204,0.32275132275132273,0.6337662337662338,0.21650399290150843,1128,small,385,tiny,244,141,883,0,0
0.35,0,0212,0.2192090395480226,0.34275618374558303,0.1611295681063123,605,tiny,283,tiny,97,186,505,0,0
0.35,3,0212,0.21945701357466063,0.34397163120567376,0.1611295681063123,605,tiny,282,tiny,97,185,505,0,0
0.35,5,0212,0.21945701357466063,0.34397163120567376,0.1611295681063123,605,tiny,282,tiny,97,185,505,0,0
0.35,10,0212,0.21945701357466063,0.34397163120567376,0.1611295681063123,605,tiny,282,tiny,97,185,505,0,0
0.35,20,0212,0.21945701357466063,0.34397163120567376,0.1611295681063123,605,tiny,282,tiny,97,185,505,0,0
0.4,0,0212,0.2158438576349024,0.34944237918215615,0.15614617940199335,605,tiny,269,tiny,94,175,508,0,0
0.4,3,0212,0.2158438576349024,0.34944237918215615,0.15614617940199335,605,tiny,269,tiny,94,175,508,0,0
0.4,5,0212,0.2158438576349024,0.34944237918215615,0.15614617940199335,605,tiny,269,tiny,94,175,508,0,0
0.4,10,0212,0.2158438576349024,0.34944237918215615,0.15614617940199335,605,tiny,269,tiny,94,175,508,0,0
0.4,20,0212,0.2158438576349024,0.34944237918215615,0.15614617940199335,605,tiny,269,tiny,94,175,508,0,0
0.45,0,0212,0.20512820512820512,0.34375,0.1461794019933555,605,tiny,256,tiny,88,168,514,0,0
0.45,3,0212,0.20512820512820512,0.34375,0.1461794019933555,605,tiny,256,tiny,88,168,514,0,0
0.45,5,0212,0.20512820512820512,0.34375,0.1461794019933555,605,tiny,256,tiny,88,168,514,0,0
0.45,10,0212,0.20512820512820512,0.34375,0.1461794019933555,605,tiny,256,tiny,88,168,514,0,0
0.45,20,0212,0.1761904761904762,0.31092436974789917,0.12292358803986711,605,tiny,238,tiny,74,164,528,0,0
0.5,0,0212,0.1955241460541814,0.3360323886639676,0.1378737541528239,605,tiny,247,tiny,83,164,519,0,0
0.5,3,0212,0.1955241460541814,0.3360323886639676,0.1378737541528239,605,tiny,247,tiny,83,164,519,0,0
0.5,5,0212,0.1955241460541814,0.3360323886639676,0.1378737541528239,605,tiny,247,tiny,83,164,519,0,0
0.5,10,0212,0.1955241460541814,0.3360323886639676,0.1378737541528239,605,tiny,247,tiny,83,164,519,0,0
0.5,20,0212,0.16606498194945848,0.30131004366812225,0.11461794019933555,605,tiny,229,tiny,69,160,533,0,0
0.55,0,0212,0.19194312796208532,0.3347107438016529,0.1345514950166113,605,tiny,242,tiny,81,161,521,0,0
0.55,3,0212,0.19194312796208532,0.3347107438016529,0.1345514950166113,605,tiny,242,tiny,81,161,521,0,0
0.55,5,0212,0.19194312796208532,0.3347107438016529,0.1345514950166113,605,tiny,242,tiny,81,161,521,0,0
0.55,10,0212,0.19194312796208532,0.3347107438016529,0.1345514950166113,605,tiny,242,tiny,81,161,521,0,0
0.55,20,0212,0.162227602905569,0.29910714285714285,0.11129568106312292,605,tiny,224,tiny,67,157,535,0,0
0.35,0,0220,0.6184738955823293,0.4861111111111111,0.8498896247240618,453,tiny,792,tiny,385,407,68,0,0
0.35,3,0220,0.6184738955823293,0.4861111111111111,0.8498896247240618,453,tiny,792,tiny,385,407,68,0,0
0.35,5,0220,0.6199677938808373,0.4879594423320659,0.8498896247240618,453,tiny,789,tiny,385,404,68,0,0
