threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.25,3,0772,0.5373134328358209,0.4714285714285714,0.6246056782334385,319,tiny,420,tiny,198,222,119,0,0
0.25,5,0772,0.5373134328358209,0.4714285714285714,0.6246056782334385,319,tiny,420,tiny,198,222,119,0,0
0.1,0,0788,0.7548743907011624,0.6914622628008815,0.8310915408166776,29069,large,34939,large,24159,10780,4910,0,0
0.1,3,0788,0.754941637889276,0.6916227668346312,0.8310227390003097,29069,large,34928,large,24157,10771,4912,0,0
0.1,5,0788,0.7548832703065912,0.69159627773801,0.8309195362757577,29069,large,34925,large,24154,10771,4915,0,0
0.15,0,0788,0.7590655509065551,0.7037646574778852,0.8237985482816746,29069,large,34027,large,23947,10080,5122,0,0
0.15,3,0788,0.7590907649874774,0.7038833524414263,0.8236953455571228,29069,large,34017,large,23944,10073,5125,0,0
0.15,5,0788,0.7591268646069464,0.7039454342329629,0.8236953455571228,29069,large,34014,large,23944,10070,5125,0,0
0.2,0,0788,0.7618711612168642,0.7135904830569575,0.8171591730021672,29069,large,33288,large,23754,9534,5315,0,0
0.2,3,0788,0.7618558850416178,0.7136161519048191,0.8170903711857993,29069,large,33284,large,23752,9532,5317,0,0
0.2,5,0788,0.7618558850416178,0.7136161519048191,0.8170903711857993,29069,large,33284,large,23752,9532,5317,0,0
0.25,0,0788,0.7644529538706171,0.7234506479945949,0.810382194089924,29069,large,32562,large,23557,9005,5512,0,0
0.25,3,0788,0.7644825236101646,0.7235310378720398,0.81034779318174,29069,large,32557,large,23556,9001,5513,0,0
0.25,5,0788,0.7644825236101646,0.7235310378720398,0.81034779318174,29069,large,32557,large,23556,9001,5513,0,0
0.1,0,0833,0.2028985507246377,0.9333333333333333,0.11382113821138211,246,tiny,30,very_tiny,28,2,218,0,0
0.1,3,0833,0.1978021978021978,1.0,0.10975609756097561,246,tiny,27,very_tiny,27,0,219,0,0
0.1,5,0833,0.1978021978021978,1.0,0.10975609756097561,246,tiny,27,very_tiny,27,0,219,0,0
0.15,0,0833,0.18450184501845018,1.0,0.1016260162601626,246,tiny,25,very_tiny,25,0,221,0,0
0.15,3,0833,0.18450184501845018,1.0,0.1016260162601626,246,tiny,25,very_tiny,25,0,221,0,0
0.15,5,0833,0.18450184501845018,1.0,0.1016260162601626,246,tiny,25,very_tiny,25,0,221,0,0
0.2,0,0833,0.16417910447761194,1.0,0.08943089430894309,246,tiny,22,very_tiny,22,0,224,0,0
0.2,3,0833,0.16417910447761194,1.0,0.08943089430894309,246,tiny,22,very_tiny,22,0,224,0,0
0.2,5,0833,0.16417910447761194,1.0,0.08943089430894309,246,tiny,22,very_tiny,22,0,224,0,0
0.25,0,0833,0.11494252873563218,1.0,0.06097560975609756,246,tiny,15,very_tiny,15,0,231,0,0
0.25,3,0833,0.11494252873563218,1.0,0.06097560975609756,246,tiny,15,very_tiny,15,0,231,0,0
0.25,5,0833,0.11494252873563218,1.0,0.06097560975609756,246,tiny,15,very_tiny,15,0,231,0,0
0.1,0,0837,0.0,0.0,0.0,83,tiny,2,very_tiny,0,2,83,0,0
0.1,3,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.1,5,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.15,0,0837,0.0,0.0,0.0,83,tiny,2,very_tiny,0,2,83,0,0
0.15,3,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.15,5,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.2,0,0837,0.0,0.0,0.0,83,tiny,2,very_tiny,0,2,83,0,0
0.2,3,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.2,5,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.25,0,0837,0.0,0.0,0.0,83,tiny,2,very_tiny,0,2,83,0,0
0.25,3,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.25,5,0837,0.0,0.0,0.0,83,tiny,0,empty,0,0,83,1,0
0.1,0,0842,0.8409544890136587,0.7744998922717404,0.9198834668608885,50801,large,60337,large,46731,13606,4070,0,0
0.1,3,0842,0.8410301634151609,0.7746282758963648,0.9198834668608885,50801,large,60327,large,46731,13596,4070,0,0
0.1,5,0842,0.8410301634151609,0.7746282758963648,0.9198834668608885,50801,large,60327,large,46731,13596,4070,0,0
0.15,0,0842,0.84514860855796,0.7859016670897859,0.9140568099053168,50801,large,59085,large,46435,12650,4366,0,0
0.15,3,0842,0.8452024499676918,0.7859947865533701,0.9140568099053168,50801,large,59078,large,46435,12643,4366,0,0
0.15,5,0842,0.8452024499676918,0.7859947865533701,0.9140568099053168,50801,large,59078,large,46435,12643,4366,0,0
0.2,0,0842,0.8478957860600994,0.7949424653758699,0.9084073148166375,50801,large,58052,large,46148,11904,4653,0,0
0.2,3,0842,0.8479191548001838,0.7949835483815397,0.9084073148166375,50801,large,58049,large,46148,11901,4653,0,0
0.2,5,0842,0.8479425248284289,0.7950246356338077,0.9084073148166375,50801,large,58046,large,46148,11898,4653,0,0
0.25,0,0842,0.8514335521679463,0.8048489735813333,0.9037420523218047,50801,large,57043,large,45911,11132,4890,0,0
0.25,3,0842,0.8514651335311573,0.80490541559284,0.9037420523218047,50801,large,57039,large,45911,11128,4890,0,0
0.25,5,0842,0.8514331815610597,0.8048951539378638,0.9036829983661739,50801,large,57036,large,45908,11128,4893,0,0
0.1,0,0877,0.8177181208053691,0.8236884802595997,0.8118336886993603,1867,small,1849,small,1523,326,353,0,0
0.1,3,0877,0.8177181208053691,0.8236884802595997,0.8118336886993603,1867,small,1849,small,1523,326,353,0,0
0.1,5,0877,0.8177181208053691,0.8236884802595997,0.8118336886993603,1867,small,1849,small,1523,326,353,0,0
0.15,0,0877,0.8183306055646481,0.8379888268156425,0.7995735607675906,1867,small,1790,small,1500,290,376,0,0
0.15,3,0877,0.8183306055646481,0.8379888268156425,0.7995735607675906,1867,small,1790,small,1500,290,376,0,0
0.15,5,0877,0.8183306055646481,0.8379888268156425,0.7995735607675906,1867,small,1790,small,1500,290,376,0,0
0.2,0,0877,0.8144671452236334,0.8447880870561283,0.7862473347547975,1867,small,1746,small,1475,271,401,0,0
0.2,3,0877,0.8144671452236334,0.8447880870561283,0.7862473347547975,1867,small,1746,small,1475,271,401,0,0
0.2,5,0877,0.8144671452236334,0.8447880870561283,0.7862473347547975,1867,small,1746,small,1475,271,401,0,0
0.25,0,0877,0.8170426065162907,0.8553935860058309,0.7819829424307037,1867,small,1715,small,1467,248,409,0,0
0.25,3,0877,0.8170426065162907,0.8553935860058309,0.7819829424307037,1867,small,1715,small,1467,248,409,0,0
0.25,5,0877,0.8170426065162907,0.8553935860058309,0.7819829424307037,1867,small,1715,small,1467,248,409,0,0
0.1,0,0891,0.48751835535976507,0.608058608058608,0.4068627450980392,816,tiny,546,tiny,332,214,484,0,0
0.1,3,0891,0.48672566371681414,0.6111111111111112,0.40441176470588236,816,tiny,540,tiny,330,210,486,0,0
0.1,5,0891,0.48672566371681414,0.6111111111111112,0.40441176470588236,816,tiny,540,tiny,330,210,486,0,0
0.15,0,0891,0.4838467317806161,0.625242718446602,0.3946078431372549,816,tiny,515,tiny,322,193,494,0,0
0.15,3,0891,0.4856711915535445,0.6313725490196078,0.3946078431372549,816,tiny,510,tiny,322,188,494,0,0
0.15,5,0891,0.4856711915535445,0.6313725490196078,0.3946078431372549,816,tiny,510,tiny,322,188,494,0,0
0.2,0,0891,0.47501921598770175,0.6371134020618556,0.3786764705882353,816,tiny,485,tiny,309,176,507,0,0
0.2,3,0891,0.4764841942945258,0.6424116424116424,0.3786764705882353,816,tiny,481,tiny,309,172,507,0,0
0.2,5,0891,0.4764841942945258,0.6424116424116424,0.3786764705882353,816,tiny,481,tiny,309,172,507,0,0
0.25,0,0891,0.45605700712589076,0.6442953020134228,0.35294117647058826,816,tiny,447,tiny,288,159,528,0,0
0.25,3,0891,0.45678033306899285,0.647191011235955,0.35294117647058826,816,tiny,445,tiny,288,157,528,0,0
0.25,5,0891,0.45678033306899285,0.647191011235955,0.35294117647058826,816,tiny,445,tiny,288,157,528,0,0
0.1,0,0894,0.6896250182181599,0.6483322893830253,0.7365354680898377,22485,large,25544,large,16561,8983,5924,0,0
0.1,3,0894,0.6897829980424007,0.648611600673638,0.7365354680898377,22485,large,25533,large,16561,8972,5924,0,0
0.1,5,0894,0.689826096011663,0.6486878182530357,0.7365354680898377,22485,large,25530,large,16561,8969,5924,0,0
0.15,0,0894,0.6911178913467243,0.6599894783699567,0.7253279964420725,22485,large,24711,large,16309,8402,6176,0,0
0.15,3,0894,0.6911973547552936,0.660281849842067,0.7251501000667111,22485,large,24694,large,16305,8389,6180,0,0
0.15,5,0894,0.6912852691158078,0.6604423201555412,0.7251501000667111,22485,large,24688,large,16305,8383,6180,0,0
0.2,0,0894,0.6920764440627013,0.6690886443844717,0.7167000222370469,22485,large,24085,large,16115,7970,6370,0,0
0.2,3,0894,0.6922002878439628,0.6694365963104537,0.7165665999555259,22485,large,24068,large,16112,7956,6373,0,0
0.2,5,0894,0.6923043870579642,0.6696313536428244,0.7165665999555259,22485,large,24061,large,16112,7949,6373,0,0
0.25,0,0894,0.6919910261157457,0.6780927174933834,0.7064709806537692,22485,large,23426,large,15885,7541,6600,0,0
0.25,3,0894,0.69200941094458,0.6782100004270037,0.7063820324660885,22485,large,23419,large,15883,7536,6602,0,0
0.25,5,0894,0.692021009960116,0.6785195315838961,0.7060707138092062,22485,large,23398,large,15876,7522,6609,0,0
0.1,0,0911,0.5049407114624506,0.3787991104521868,0.7570370370370371,675,tiny,1349,small,511,838,164,0,0
0.1,3,0911,0.5049407114624506,0.3787991104521868,0.7570370370370371,675,tiny,1349,small,511,838,164,0,0
